Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
21.0,56,0.5,40.0,partly cloudy,1019.5,3,Spring,6.5,mountain,Cloudy
22.0,44,4.0,16.0,clear,1020.25,10,Autumn,6.0,coastal,Sunny
28.0,59,9.5,31.0,partly cloudy,1006.59,1,Autumn,8.5,inland,Cloudy
38.0,63,5.5,0.0,clear,1021.59,6,Spring,8.5,mountain,Sunny
35.0,21,2.0,9.0,clear,1012.95,7,Summer,7.5,inland,Sunny
21.0,57,10.0,18.0,overcast,1007.84,3,Winter,5.5,inland,Cloudy
35.0,26,8.5,14.0,clear,1015.36,7,Winter,8.5,inland,Sunny
30.0,55,3.5,47.0,partly cloudy,1000.83,2,Winter,5.5,coastal,Cloudy
42.0,57,5.0,1.0,clear,1019.2,9,Spring,7.0,mountain,Sunny
36.0,60,7.5,6.0,clear,1029.37,9,Summer,8.5,coastal,Sunny
44.0,25,9.0,3.0,clear,1028.32,7,Summer,7.0,coastal,Sunny
41.0,63,6.5,18.0,partly cloudy,1022.65,9,Spring,8.5,inland,Sunny
47.0,94,11.5,109.0,clear,1024.61,3,Autumn,5.5,coastal,Sunny
22.0,70,2.0,40.0,overcast,1006.73,2,Autumn,5.0,coastal,Cloudy
38.0,30,9.0,1.0,clear,1013.57,5,Summer,5.5,coastal,Sunny
42.0,43,4.5,56.0,partly cloudy,981.21,9,Autumn,15.5,inland,Cloudy
38.0,30,6.0,19.0,clear,1028.24,10,Winter,7.5,mountain,Sunny
14.0,55,7.5,35.0,overcast,1018.43,3,Winter,6.5,coastal,Cloudy
26.0,60,14.0,32.0,partly cloudy,1018.45,4,Spring,7.0,inland,Cloudy
27.0,54,4.5,34.0,overcast,1006.53,2,Winter,6.5,inland,Cloudy
43.0,26,3.0,4.0,partly cloudy,1018.23,7,Autumn,9.0,mountain,Sunny
42.0,62,10.0,13.0,clear,1012.58,11,Summer,6.5,coastal,Sunny
31.0,52,12.5,22.0,overcast,1019.28,3,Winter,8.0,mountain,Cloudy
33.0,74,12.5,107.0,clear,1010.28,12,Autumn,6.0,mountain,Sunny
44.0,20,9.5,9.0,clear,1018.22,7,Summer,8.0,mountain,Sunny
13.0,56,10.0,47.0,partly cloudy,1014.29,4,Spring,5.5,coastal,Cloudy
22.0,40,8.0,16.0,partly cloudy,1023.59,8,Summer,9.0,mountain,Sunny
30.0,63,0.0,48.0,partly cloudy,1007.46,3,Winter,9.0,coastal,Cloudy
24.0,59,13.0,40.0,overcast,1004.37,3,Autumn,5.5,coastal,Cloudy
20.0,56,1.0,14.0,partly cloudy,1013.66,5,Spring,9.5,inland,Sunny
25.0,90,15.0,93.0,clear,1028.41,12,Autumn,4.5,mountain,Sunny
32.0,55,11.5,28.0,partly cloudy,1016.77,3,Spring,5.0,mountain,Cloudy
10.0,68,1.5,16.0,partly cloudy,1007.26,3,Winter,6.5,coastal,Cloudy
39.0,20,4.0,6.0,clear,1012.73,9,Summer,8.0,inland,Sunny
42.0,31,6.0,17.0,clear,1011.27,8,Winter,7.0,coastal,Sunny
12.0,51,12.5,10.0,overcast,1016.55,1,Winter,8.5,coastal,Cloudy
43.0,54,6.0,17.0,partly cloudy,1029.2,9,Winter,5.5,mountain,Sunny
32.0,73,14.0,39.0,partly cloudy,1007.17,1,Spring,6.5,mountain,Cloudy
16.0,68,4.5,15.0,partly cloudy,1002.03,2,Winter,6.5,coastal,Cloudy
33.0,57,0.5,4.0,partly cloudy,1023.33,5,Summer,6.5,coastal,Sunny
49.0,105,16.0,93.0,partly cloudy,1003.57,6,Winter,10.0,inland,Cloudy
15.0,63,9.0,23.0,overcast,1002.22,2,Spring,7.5,coastal,Cloudy
12.0,69,6.5,39.0,partly cloudy,1019.43,2,Summer,8.5,coastal,Cloudy
34.0,61,6.5,27.0,partly cloudy,1014.24,3,Spring,7.5,coastal,Cloudy
22.0,50,3.0,14.0,clear,1019.94,11,Summer,7.5,coastal,Sunny
30.0,52,1.0,19.0,clear,1016.32,10,Summer,5.0,inland,Sunny
34.0,60,1.0,10.0,partly cloudy,1016.38,7,Autumn,6.0,inland,Sunny
28.0,58,8.0,29.0,partly cloudy,1013.85,1,Autumn,5.5,coastal,Cloudy
73.0,74,9.5,95.0,partly cloudy,1026.68,10,Autumn,4.5,coastal,Sunny
66.0,88,8.0,94.0,clear,1013.8,5,Autumn,4.0,inland,Sunny
15.0,68,8.0,45.0,partly cloudy,1017.35,4,Winter,7.0,coastal,Cloudy
40.0,71,2.0,35.0,partly cloudy,982.47,8,Winter,14.5,mountain,Sunny
17.0,96,7.5,104.0,overcast,1013.03,6,Summer,3.5,inland,Cloudy
23.0,24,4.5,7.0,clear,1012.62,10,Autumn,8.0,mountain,Sunny
82.0,73,7.5,80.0,clear,1015.24,8,Summer,8.0,coastal,Sunny
40.0,104,14.0,92.0,overcast,1019.13,0,Summer,10.5,coastal,Cloudy
24.0,68,10.5,43.0,overcast,1016.11,1,Spring,7.5,coastal,Cloudy
67.0,105,17.5,80.0,partly cloudy,1013.99,0,Summer,3.5,coastal,Cloudy
29.0,76,10.0,23.0,overcast,1017.51,4,Spring,7.0,mountain,Cloudy
-12.0,20,13.5,13.0,partly cloudy,929.47,4,Winter,8.5,coastal,Sunny
30.0,75,10.0,17.0,overcast,1017.28,3,Summer,8.5,mountain,Cloudy
25.0,54,11.5,48.0,partly cloudy,1012.25,3,Winter,6.0,inland,Cloudy
14.0,67,14.5,33.0,overcast,1012.13,1,Summer,5.5,coastal,Cloudy
26.0,41,8.5,7.0,clear,1020.65,6,Winter,7.5,coastal,Sunny
32.0,78,11.5,22.0,partly cloudy,1014.21,2,Autumn,6.5,coastal,Cloudy
41.0,48,5.0,8.0,partly cloudy,1029.26,6,Winter,8.5,inland,Sunny
20.0,31,6.5,3.0,partly cloudy,1026.26,9,Autumn,7.5,mountain,Sunny
37.0,36,5.5,16.0,clear,1022.17,6,Summer,5.5,coastal,Sunny
13.0,53,3.5,14.0,overcast,1007.83,2,Winter,5.5,mountain,Cloudy
25.0,73,11.5,45.0,overcast,1019.81,4,Summer,6.5,coastal,Cloudy
36.0,37,7.0,4.0,clear,1019.26,8,Autumn,5.5,coastal,Sunny
24.0,46,1.5,18.0,partly cloudy,1028.55,8,Spring,8.5,mountain,Sunny
25.0,31,10.0,17.0,clear,1016.24,5,Summer,8.0,mountain,Sunny
15.0,69,5.0,13.0,overcast,1006.41,1,Spring,6.0,coastal,Cloudy
15.0,68,13.5,15.0,partly cloudy,1002.14,2,Summer,5.0,coastal,Cloudy
23.0,76,23.0,104.0,overcast,1017.75,10,Summer,4.5,coastal,Cloudy
51.0,82,8.5,90.0,overcast,1016.8,12,Autumn,7.0,inland,Cloudy
14.0,73,7.5,14.0,overcast,1010.03,3,Summer,8.5,coastal,Cloudy
4.0,51,3.0,84.0,partly cloudy,1152.61,6,Winter,6.0,inland,Cloudy
15.0,65,2.0,14.0,overcast,1005.75,1,Autumn,7.0,inland,Cloudy
12.0,54,8.0,44.0,overcast,1002.67,1,Spring,7.0,inland,Cloudy
14.0,76,11.0,35.0,partly cloudy,1009.43,1,Autumn,6.0,coastal,Cloudy
24.0,27,9.5,6.0,partly cloudy,1015.98,9,Autumn,8.5,coastal,Sunny
28.0,23,6.0,14.0,partly cloudy,1028.26,9,Spring,8.0,mountain,Sunny
39.0,60,3.0,8.0,clear,1014.74,5,Autumn,8.5,mountain,Sunny
36.0,87,13.5,84.0,partly cloudy,1021.32,0,Winter,4.5,coastal,Sunny
30.0,62,5.0,22.0,partly cloudy,1003.68,1,Winter,8.5,inland,Cloudy
20.0,74,2.0,46.0,overcast,1012.7,1,Winter,8.5,inland,Cloudy
26.0,57,10.0,14.0,partly cloudy,1002.74,4,Summer,9.0,mountain,Cloudy
44.0,26,3.0,3.0,partly cloudy,1011.84,10,Summer,9.0,mountain,Sunny
33.0,47,2.0,51.0,overcast,1078.87,12,Winter,17.5,coastal,Cloudy
24.0,29,8.5,0.0,clear,1025.32,7,Winter,9.0,coastal,Sunny
37.0,74,18.0,99.0,clear,1028.33,0,Summer,1.0,mountain,Sunny
27.0,56,10.0,19.0,overcast,1015.52,3,Summer,8.0,mountain,Cloudy
14.0,64,12.0,45.0,partly cloudy,1000.04,4,Spring,5.5,mountain,Cloudy
31.0,68,3.5,5.0,partly cloudy,1013.62,8,Autumn,6.0,mountain,Sunny
35.0,35,8.0,8.0,partly cloudy,1016.26,5,Winter,6.5,inland,Sunny
36.0,38,6.0,0.0,partly cloudy,1010.62,8,Winter,9.5,coastal,Sunny
11.0,74,6.0,10.0,partly cloudy,1014.62,3,Spring,7.0,inland,Cloudy
25.0,50,15.0,16.0,partly cloudy,1011.14,1,Spring,5.5,mountain,Cloudy
43.0,44,3.0,11.0,clear,1022.4,10,Spring,6.0,inland,Sunny
10.0,73,4.5,48.0,partly cloudy,1004.36,1,Autumn,6.0,inland,Cloudy
11.0,56,3.5,23.0,partly cloudy,1011.76,3,Summer,6.5,coastal,Cloudy
24.0,61,2.5,11.0,clear,1010.7,11,Spring,7.0,mountain,Sunny
25.0,78,2.5,43.0,overcast,1008.68,2,Autumn,8.5,inland,Cloudy
19.0,56,5.0,12.0,partly cloudy,1014.2,1,Winter,8.0,mountain,Cloudy
10.0,53,9.0,47.0,overcast,1003.15,2,Winter,8.5,mountain,Cloudy
26.0,53,10.0,44.0,partly cloudy,1005.94,2,Spring,7.5,coastal,Cloudy
20.0,46,9.5,17.0,partly cloudy,1023.15,7,Spring,7.0,coastal,Sunny
16.0,76,8.0,27.0,partly cloudy,1016.09,1,Winter,5.5,coastal,Cloudy
31.0,23,14.0,24.0,overcast,1194.77,12,Autumn,1.0,inland,Sunny
35.0,21,9.0,17.0,clear,1014.91,5,Winter,8.0,inland,Sunny
75.0,78,18.0,109.0,clear,1020.33,10,Winter,2.0,mountain,Sunny
22.0,41,4.0,17.0,clear,1029.98,7,Winter,7.0,inland,Sunny
20.0,92,23.5,100.0,partly cloudy,1005.78,11,Autumn,4.0,coastal,Cloudy
39.0,102,13.5,74.0,clear,1021.18,13,Summer,10.5,inland,Sunny
45.0,70,3.0,77.0,clear,1026.13,11,Winter,5.5,inland,Sunny
38.0,65,1.0,5.0,clear,1012.34,5,Winter,8.0,inland,Sunny
18.0,86,18.5,80.0,clear,1011.9,10,Spring,3.0,coastal,Sunny
21.0,70,7.0,78.0,partly cloudy,1011.5,11,Winter,7.0,coastal,Cloudy
19.0,54,10.0,34.0,partly cloudy,1018.18,1,Summer,6.0,coastal,Cloudy
24.0,22,7.0,19.0,partly cloudy,1012.06,9,Spring,5.0,coastal,Sunny
34.0,32,7.0,17.0,partly cloudy,1015.12,11,Summer,7.0,coastal,Sunny
36.0,42,0.0,0.0,clear,1018.9,11,Winter,9.5,coastal,Sunny
21.0,51,12.0,11.0,overcast,1015.09,4,Winter,5.5,mountain,Cloudy
38.0,61,4.0,2.0,clear,1018.27,7,Summer,7.0,coastal,Sunny
-4.0,66,14.0,92.0,overcast,968.52,0,Spring,18.0,mountain,Cloudy
23.0,51,6.5,28.0,partly cloudy,1006.66,3,Spring,8.5,coastal,Cloudy
35.0,36,4.0,11.0,clear,1023.49,6,Winter,7.0,inland,Sunny
25.0,40,0.5,12.0,partly cloudy,1010.06,9,Spring,9.5,inland,Sunny
33.0,70,10.5,88.0,partly cloudy,1004.0,6,Autumn,8.0,coastal,Cloudy
28.0,31,2.5,6.0,clear,1027.87,5,Spring,7.5,inland,Sunny
25.0,68,15.0,32.0,partly cloudy,1004.28,3,Summer,7.0,inland,Cloudy
28.0,63,9.0,31.0,overcast,1002.26,4,Summer,6.0,mountain,Cloudy
23.0,76,23.5,87.0,clear,1015.68,7,Autumn,10.0,inland,Sunny
11.0,75,14.5,36.0,overcast,1002.81,4,Summer,8.0,coastal,Cloudy
27.0,67,8.0,2.0,clear,1020.22,5,Autumn,7.5,coastal,Sunny
12.0,59,7.0,79.0,partly cloudy,939.13,4,Summer,3.0,mountain,Sunny
41.0,36,6.5,4.0,clear,1019.1,11,Spring,8.0,mountain,Sunny
35.0,107,3.0,74.0,partly cloudy,1018.52,7,Summer,5.5,inland,Cloudy
46.0,40,13.0,19.0,partly cloudy,841.67,1,Winter,4.0,mountain,Cloudy
29.0,72,9.0,20.0,overcast,1005.99,4,Winter,8.0,mountain,Cloudy
21.0,54,0.5,16.0,partly cloudy,1026.53,9,Summer,9.5,inland,Sunny
60.0,108,20.5,76.0,partly cloudy,1010.49,0,Autumn,6.5,inland,Sunny
30.0,63,9.5,31.0,partly cloudy,1010.42,3,Summer,6.5,inland,Cloudy
33.0,24,4.0,19.0,partly cloudy,1018.3,6,Autumn,7.5,mountain,Sunny
15.0,69,2.0,44.0,overcast,1016.31,4,Autumn,6.5,coastal,Cloudy
27.0,53,5.0,21.0,overcast,1015.92,4,Autumn,6.0,mountain,Cloudy
17.0,30,15.0,70.0,overcast,1192.79,5,Autumn,5.5,inland,Cloudy
38.0,39,9.0,10.0,clear,1018.1,10,Summer,7.0,coastal,Sunny
36.0,69,3.0,6.0,clear,1027.19,8,Autumn,7.0,mountain,Sunny
33.0,105,0.5,87.0,clear,1010.88,4,Autumn,3.0,coastal,Sunny
41.0,39,0.5,14.0,clear,1021.44,8,Summer,8.0,mountain,Sunny
23.0,65,9.5,15.0,overcast,1006.38,3,Spring,6.0,mountain,Cloudy
29.0,57,8.5,6.0,clear,1015.04,6,Autumn,5.5,coastal,Sunny
11.0,66,9.5,22.0,overcast,1004.52,2,Summer,7.5,coastal,Cloudy
13.0,71,8.0,43.0,overcast,1016.77,4,Spring,8.0,mountain,Cloudy
11.0,71,3.5,16.0,overcast,1006.58,4,Autumn,5.5,mountain,Cloudy
33.0,36,9.0,1.0,clear,1029.06,11,Autumn,8.5,coastal,Sunny
22.0,61,10.5,33.0,partly cloudy,1006.49,3,Summer,6.0,coastal,Cloudy
23.0,62,9.0,18.0,partly cloudy,1003.37,4,Autumn,6.5,mountain,Cloudy
29.0,43,1.0,12.0,clear,1014.4,7,Autumn,7.0,mountain,Sunny
36.0,95,33.5,102.0,partly cloudy,1010.51,6,Summer,4.5,coastal,Cloudy
33.0,74,6.5,27.0,overcast,1004.21,4,Winter,8.5,mountain,Cloudy
23.0,21,7.5,18.0,clear,1016.76,8,Summer,9.0,coastal,Sunny
12.0,59,1.5,31.0,partly cloudy,1014.27,2,Summer,8.5,mountain,Cloudy
16.0,53,11.5,31.0,partly cloudy,1015.88,3,Summer,6.5,coastal,Cloudy
31.0,60,8.0,6.0,clear,1013.71,8,Winter,8.5,coastal,Sunny
34.0,55,3.5,18.0,overcast,1004.19,2,Autumn,5.5,inland,Cloudy
9.0,30,14.5,78.0,partly cloudy,1028.41,2,Spring,7.5,inland,Cloudy
23.0,47,10.0,9.0,clear,1027.3,10,Summer,5.0,inland,Sunny
31.0,66,9.5,16.0,overcast,1003.63,4,Winter,6.5,coastal,Cloudy
24.0,91,7.5,95.0,clear,1016.7,7,Spring,6.0,inland,Sunny
18.0,69,0.5,20.0,overcast,1004.24,4,Spring,5.5,mountain,Cloudy
26.0,65,13.5,42.0,partly cloudy,1009.04,4,Autumn,7.5,coastal,Cloudy
29.0,47,1.0,16.0,clear,1010.88,9,Summer,7.0,inland,Sunny
30.0,27,6.0,13.0,partly cloudy,1012.74,10,Autumn,9.0,coastal,Sunny
56.0,79,18.0,80.0,partly cloudy,1017.26,11,Summer,11.0,mountain,Cloudy
24.0,73,8.5,36.0,overcast,1012.84,3,Summer,6.5,mountain,Cloudy
16.0,31,3.5,87.0,overcast,824.25,8,Winter,12.5,inland,Sunny
21.0,54,6.5,15.0,partly cloudy,1005.7,3,Spring,7.5,mountain,Cloudy
25.0,44,7.5,16.0,partly cloudy,1017.29,10,Autumn,6.0,inland,Sunny
34.0,62,4.0,37.0,partly cloudy,1007.04,3,Autumn,7.0,inland,Cloudy
19.0,83,0.0,97.0,overcast,1008.02,5,Summer,0.5,inland,Cloudy
33.0,79,4.5,13.0,overcast,1010.01,1,Winter,6.5,inland,Cloudy
10.0,77,10.5,11.0,partly cloudy,1005.17,3,Winter,8.5,mountain,Cloudy
10.0,65,10.5,21.0,partly cloudy,1003.93,2,Spring,5.5,coastal,Cloudy
-3.0,53,7.5,16.0,partly cloudy,1171.11,10,Autumn,19.5,mountain,Cloudy
12.0,61,2.0,18.0,overcast,1005.1,2,Winter,6.5,coastal,Cloudy
38.0,51,4.0,9.0,clear,1010.78,9,Summer,7.0,mountain,Sunny
38.0,57,8.0,19.0,clear,1012.78,11,Autumn,6.0,inland,Sunny
32.0,69,1.0,6.0,partly cloudy,1015.23,11,Winter,5.5,inland,Sunny
20.0,75,5.0,82.0,clear,1013.61,6,Autumn,7.0,coastal,Sunny
29.0,50,7.5,19.0,partly cloudy,1012.87,9,Winter,6.5,inland,Sunny
18.0,20,6.0,15.0,cloudy,1011.2,12,Winter,20.0,coastal,Sunny
32.0,41,5.5,18.0,clear,1014.39,7,Autumn,6.0,mountain,Sunny
22.0,60,10.0,43.0,partly cloudy,1019.57,1,Spring,6.0,coastal,Cloudy
14.0,77,12.5,48.0,overcast,1005.25,2,Spring,5.5,coastal,Cloudy
20.0,73,14.0,86.0,clear,1021.1,12,Autumn,7.5,inland,Sunny
22.0,43,0.0,16.0,clear,1015.15,9,Spring,9.5,mountain,Sunny
20.0,60,5.5,37.0,overcast,1006.18,2,Spring,8.0,coastal,Cloudy
20.0,25,0.5,12.0,clear,1014.36,9,Summer,6.5,coastal,Sunny
36.0,24,9.5,17.0,clear,1016.11,10,Winter,7.0,mountain,Sunny
-8.0,75,14.0,46.0,partly cloudy,822.72,14,Autumn,16.5,mountain,Cloudy
41.0,26,2.5,1.0,clear,1021.79,9,Spring,9.0,mountain,Sunny
12.0,60,3.0,25.0,partly cloudy,1005.49,1,Winter,6.0,inland,Cloudy
35.0,59,10.0,14.0,clear,1013.84,7,Spring,9.0,mountain,Sunny
14.0,57,9.0,35.0,overcast,1007.95,4,Autumn,5.0,mountain,Cloudy
27.0,103,0.5,100.0,overcast,1016.97,6,Winter,6.5,coastal,Cloudy
26.0,24,4.0,9.0,clear,1010.36,8,Autumn,7.5,inland,Sunny
35.0,68,1.5,2.0,clear,1029.48,11,Autumn,6.0,inland,Sunny
12.0,54,15.0,45.0,partly cloudy,1013.5,1,Autumn,8.5,coastal,Cloudy
16.0,51,8.5,16.0,overcast,1018.91,2,Spring,5.5,mountain,Cloudy
27.0,68,6.5,35.0,overcast,1006.5,2,Autumn,8.0,coastal,Cloudy
29.0,25,7.0,9.0,clear,1024.52,11,Autumn,5.0,inland,Sunny
32.0,58,3.5,4.0,partly cloudy,1017.64,8,Autumn,6.0,coastal,Sunny
15.0,24,10.0,23.0,cloudy,1050.64,5,Summer,7.5,mountain,Sunny
29.0,56,6.5,4.0,clear,1026.53,7,Summer,7.0,mountain,Sunny
28.0,29,1.5,11.0,clear,1023.83,6,Summer,8.0,mountain,Sunny
68.0,76,4.5,91.0,clear,1015.36,1,Autumn,12.5,coastal,Sunny
27.0,75,10.0,38.0,cloudy,1131.21,7,Spring,12.5,inland,Sunny
24.0,23,1.5,2.0,partly cloudy,1027.29,10,Spring,9.5,mountain,Sunny
64.0,99,15.5,100.0,clear,1026.25,10,Spring,10.5,inland,Sunny
16.0,79,10.5,16.0,partly cloudy,1019.19,3,Spring,6.0,coastal,Cloudy
36.0,49,1.5,19.0,clear,1018.6,6,Winter,7.5,inland,Sunny
23.0,65,3.0,40.0,overcast,1007.2,4,Spring,7.5,inland,Cloudy
39.0,44,5.5,2.0,clear,1017.23,5,Spring,7.0,mountain,Sunny
19.0,51,1.5,27.0,partly cloudy,1004.85,3,Spring,6.5,mountain,Cloudy
28.0,73,10.5,36.0,overcast,1005.2,2,Spring,8.0,inland,Cloudy
22.0,51,6.0,27.0,partly cloudy,1012.46,2,Spring,6.0,inland,Cloudy
27.0,51,10.0,22.0,partly cloudy,1004.29,1,Winter,6.5,mountain,Cloudy
15.0,68,9.5,42.0,partly cloudy,1009.05,2,Summer,7.0,inland,Cloudy
16.0,77,13.5,34.0,partly cloudy,1001.51,3,Summer,8.5,mountain,Cloudy
27.0,56,4.5,24.0,partly cloudy,1004.61,4,Winter,9.0,inland,Cloudy
22.0,54,0.5,46.0,partly cloudy,1013.82,2,Spring,6.0,mountain,Cloudy
37.0,66,9.5,90.0,overcast,998.62,8,Summer,3.5,coastal,Cloudy
36.0,50,9.5,8.0,partly cloudy,1016.4,8,Summer,5.0,inland,Sunny
14.0,60,3.0,36.0,partly cloudy,1006.91,1,Winter,6.0,inland,Cloudy
19.0,79,10.5,11.0,overcast,1001.24,3,Summer,5.5,coastal,Cloudy
14.0,61,1.0,29.0,partly cloudy,1017.3,4,Summer,9.0,mountain,Cloudy
21.0,60,5.5,47.0,overcast,1008.12,3,Summer,6.0,inland,Cloudy
33.0,105,3.5,81.0,partly cloudy,1011.19,2,Autumn,1.5,coastal,Sunny
12.0,73,8.5,20.0,overcast,1011.1,3,Summer,5.0,mountain,Cloudy
27.0,69,12.0,43.0,partly cloudy,1010.05,1,Winter,5.5,mountain,Cloudy
68.0,71,3.5,72.0,clear,1021.56,2,Autumn,4.0,inland,Sunny
-4.0,23,12.5,67.0,partly cloudy,934.44,8,Autumn,7.5,inland,Sunny
37.0,22,4.0,12.0,clear,1012.59,5,Winter,10.0,inland,Sunny
29.0,47,3.0,17.0,partly cloudy,1022.38,9,Winter,5.0,mountain,Sunny
2.0,48,1.0,20.0,cloudy,843.44,0,Winter,3.5,mountain,Cloudy
30.0,73,7.5,75.0,partly cloudy,1005.02,5,Spring,12.0,coastal,Cloudy
22.0,68,3.0,49.0,overcast,1005.24,2,Winter,9.0,mountain,Cloudy
32.0,49,4.0,16.0,clear,1013.52,11,Spring,8.5,inland,Sunny
28.0,69,6.0,23.0,overcast,1013.83,3,Autumn,9.0,coastal,Cloudy
20.0,53,8.5,8.0,partly cloudy,1020.8,7,Autumn,6.0,coastal,Sunny
-19.0,72,1.0,50.0,cloudy,1162.98,12,Spring,18.5,mountain,Sunny
22.0,64,2.5,41.0,partly cloudy,1017.0,2,Winter,6.5,coastal,Cloudy
28.0,68,4.0,17.0,clear,1015.65,5,Autumn,8.5,mountain,Sunny
12.0,65,5.0,33.0,overcast,1160.85,12,Autumn,18.5,coastal,Sunny
19.0,61,13.5,22.0,partly cloudy,1008.57,3,Spring,8.0,inland,Cloudy
25.0,58,6.5,45.0,partly cloudy,1014.9,4,Autumn,8.5,coastal,Cloudy
42.0,99,14.0,88.0,clear,1020.06,3,Autumn,10.5,coastal,Sunny
48.0,79,24.5,92.0,clear,1029.29,6,Spring,12.0,inland,Sunny
29.0,56,4.5,9.0,partly cloudy,1024.47,5,Spring,10.0,coastal,Sunny
33.0,71,1.0,45.0,partly cloudy,1007.25,4,Spring,6.0,mountain,Cloudy
33.0,63,1.5,16.0,clear,1025.03,7,Autumn,10.0,inland,Sunny
11.0,61,6.5,27.0,partly cloudy,1019.88,2,Autumn,6.5,mountain,Cloudy
31.0,33,4.0,1.0,clear,1020.97,8,Summer,8.0,coastal,Sunny
25.0,53,8.5,38.0,overcast,1018.02,4,Summer,5.5,mountain,Cloudy
30.0,46,0.5,2.0,clear,1019.7,9,Summer,9.0,coastal,Sunny
46.0,39,1.0,74.0,overcast,953.65,4,Spring,1.5,inland,Sunny
36.0,78,13.5,35.0,cloudy,889.47,6,Summer,8.5,inland,Sunny
44.0,89,23.0,96.0,partly cloudy,1016.82,4,Summer,2.5,mountain,Cloudy
12.0,76,7.0,57.0,cloudy,1139.25,8,Spring,1.0,mountain,Sunny
36.0,76,3.5,85.0,overcast,1007.65,6,Spring,1.5,coastal,Cloudy
21.0,96,9.0,92.0,partly cloudy,1001.52,8,Spring,5.5,coastal,Cloudy
34.0,74,3.5,49.0,overcast,1015.82,3,Summer,6.0,inland,Cloudy
25.0,62,6.5,11.0,clear,1015.62,11,Spring,6.5,inland,Sunny
26.0,67,7.0,43.0,partly cloudy,1000.6,4,Spring,8.0,mountain,Cloudy
14.0,109,12.0,88.0,overcast,1009.43,1,Summer,8.5,mountain,Cloudy
51.0,102,6.0,75.0,overcast,1006.62,6,Autumn,8.5,inland,Cloudy
60.0,109,9.0,101.0,partly cloudy,1013.72,11,Autumn,5.0,mountain,Cloudy
28.0,56,6.5,11.0,clear,1024.92,5,Autumn,9.0,coastal,Sunny
63.0,71,20.0,73.0,clear,1019.71,4,Autumn,7.0,inland,Sunny
38.0,72,12.0,92.0,cloudy,909.87,2,Autumn,6.5,mountain,Cloudy
53.0,86,4.5,82.0,partly cloudy,1016.06,13,Summer,4.0,inland,Cloudy
21.0,72,24.5,82.0,clear,1023.16,0,Summer,4.5,mountain,Sunny
22.0,67,8.5,31.0,overcast,1014.55,2,Winter,8.0,mountain,Cloudy
15.0,68,0.0,11.0,partly cloudy,1018.56,3,Winter,5.5,mountain,Cloudy
37.0,64,8.5,15.0,partly cloudy,1014.54,9,Spring,7.0,coastal,Sunny
48.0,93,10.5,105.0,clear,1024.69,1,Autumn,9.5,coastal,Sunny
14.0,75,7.5,17.0,overcast,1019.36,3,Winter,7.5,mountain,Cloudy
23.0,43,5.0,17.0,clear,1016.74,7,Winter,5.5,coastal,Sunny
31.0,66,1.0,20.0,overcast,1019.29,4,Spring,7.0,mountain,Cloudy
40.0,46,9.5,11.0,partly cloudy,1016.93,6,Winter,5.5,mountain,Sunny
34.0,58,12.0,37.0,overcast,1014.02,1,Winter,5.0,inland,Cloudy
38.0,59,1.5,11.0,partly cloudy,1027.77,5,Summer,7.5,mountain,Sunny
33.0,67,5.5,5.0,clear,1015.42,10,Winter,8.0,mountain,Sunny
-16.0,30,12.0,53.0,overcast,972.16,7,Summer,1.5,mountain,Sunny
44.0,47,6.5,16.0,clear,1015.52,7,Spring,7.5,coastal,Sunny
11.0,59,12.5,19.0,overcast,1006.83,4,Spring,5.5,inland,Cloudy
26.0,74,14.5,46.0,partly cloudy,1011.1,1,Summer,5.5,coastal,Cloudy
37.0,51,9.5,18.0,clear,1019.89,5,Winter,7.5,coastal,Sunny
24.0,24,10.0,1.0,partly cloudy,1025.66,8,Winter,5.5,inland,Sunny
13.0,52,12.5,16.0,partly cloudy,1012.55,3,Spring,8.5,coastal,Cloudy
40.0,20,0.5,19.0,clear,1013.09,9,Spring,8.0,coastal,Sunny
35.0,40,9.5,5.0,clear,1023.02,6,Autumn,6.5,coastal,Sunny
33.0,46,9.5,5.0,partly cloudy,1019.1,8,Spring,7.0,inland,Sunny
45.0,59,9.5,56.0,partly cloudy,1002.27,7,Summer,13.5,mountain,Cloudy
14.0,20,1.5,25.0,partly cloudy,971.56,4,Winter,6.5,coastal,Sunny
22.0,87,17.5,92.0,partly cloudy,1028.98,8,Summer,10.5,mountain,Sunny
42.0,30,4.5,5.0,partly cloudy,1024.8,10,Summer,10.0,inland,Sunny
18.0,59,2.5,21.0,partly cloudy,1007.16,3,Spring,8.5,inland,Cloudy
39.0,42,4.0,5.0,clear,1020.05,7,Winter,8.5,mountain,Sunny
25.0,43,8.0,17.0,clear,1012.84,10,Summer,7.5,coastal,Sunny
37.0,51,10.0,6.0,clear,1015.3,5,Spring,5.5,inland,Sunny
28.0,41,0.0,8.0,clear,1019.7,5,Summer,6.5,coastal,Sunny
21.0,57,9.5,33.0,partly cloudy,1014.18,3,Autumn,5.5,mountain,Cloudy
11.0,77,13.0,21.0,partly cloudy,1003.85,4,Spring,5.0,coastal,Cloudy
25.0,26,5.0,3.0,clear,1018.42,8,Autumn,5.5,coastal,Sunny
30.0,62,11.5,36.0,overcast,1019.97,3,Summer,5.5,mountain,Cloudy
