Weather Type,Temperature_normalized,Humidity_normalized,Wind Speed_normalized,Precipitation (%)_normalized,Cloud Cover_clear,Cloud Cover_cloudy,Cloud Cover_overcast,Cloud Cover_partly cloudy,Atmospheric Pressure_normalized,UV Index_normalized,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Visibility (km)_normalized,Location_coastal,Location_inland,Location_mountain,Weather Type_Cloudy,Weather Type_Sunny
Cloudy,-0.4097532246402193,0.9981401287731329,1.3838665673275028,-0.6630791399906045,0,0,0,1,-0.09244739589366412,-1.3109522623948924,0,0,0,1,0.27798596800546643,0,0,1,1,0
Cloudy,-0.5546321055829211,0.2253044593097841,0.03639506365064129,0.3436674170097717,0,0,0,1,-0.23964903979288033,-1.3109522623948924,0,1,0,0,0.4754483253525229,0,0,1,1,0
Cloudy,-0.047556022283464866,0.9981401287731329,-0.05985290089770597,0.3436674170097717,0,0,0,1,-0.20019004399480228,-1.0323470159592512,1,0,0,0,-0.11693874668864658,0,1,0,1,0
Cloudy,-1.3514659507677809,0.9466177508089096,0.03639506365064129,-0.07291736519728054,0,1,0,0,-2.7300433916163165,0.9178897090902367,0,1,0,0,-2.289024677506268,0,0,1,1,0
Sunny,0.2422017396019387,-1.6810235253664763,0.4213869218440303,-0.4895021474043328,1,0,0,0,-0.016048063603769275,-0.1965312766523278,0,0,1,0,1.0678353973936925,0,1,0,0,1
Cloudy,-0.19243490322616663,0.7920506169162399,1.1913706382308085,0.5172444095960435,0,0,1,0,-0.033958529781620325,-1.3109522623948924,1,0,0,0,-0.9067881760768726,0,1,0,1,0
Cloudy,-0.4097532246402193,0.7920506169162399,-0.6373406881877896,-0.10763276371453488,0,0,1,0,-0.3126901596744311,-1.3109522623948924,0,0,1,0,0.08052361065840993,1,0,0,1,0
Cloudy,-0.4097532246402193,-0.1868745644040019,-0.444844759091095,-0.3853559518525697,0,0,0,1,-0.3417946672134418,-1.0323470159592512,0,0,0,1,-0.3144011040357031,1,0,0,1,0
Sunny,0.31464118007328956,-1.4234116355453599,-1.1185805109295257,-1.0796639221976567,1,0,0,0,0.24561265321327963,1.1964949555258777,0,0,1,0,-0.3144011040357031,0,0,1,0,1
Cloudy,0.7492778229013949,2.286199577878714,4.656297361971309,1.3851293725274023,0,0,1,0,-0.17080568542176605,1.475100201961519,0,0,1,0,-0.3144011040357031,0,1,0,1,0
Sunny,-0.4097532246402193,-1.062754989795797,-0.444844759091095,-0.5936483429560958,1,0,0,0,0.11548192238982845,0.0820739697833133,0,1,0,0,0.08052361065840993,0,0,1,0,1
Sunny,1.1114750252581493,-1.011232611831574,-0.6373406881877896,-0.6977945385078589,0,0,0,1,0.4062471467458849,0.6392844626545956,0,1,0,0,-0.5118634613827596,0,0,1,0,1
Cloudy,0.31464118007328956,1.0496625067373562,-1.1185805109295257,0.1353750259062456,0,0,0,1,-0.07033916420537978,-1.0323470159592512,0,1,0,0,0.27798596800546643,0,1,0,1,0
Sunny,-0.8443898674683247,0.27682683727400736,-0.829836617284484,1.9058603502862175,0,0,0,1,2.6873129251156818,2.310915941268442,0,0,1,0,-1.6966376054650987,0,0,1,0,1
Cloudy,-0.047556022283464866,0.7405282389520166,0.2288909927473358,-0.2464943577835523,0,0,0,1,-0.1652086647411862,-1.0323470159592512,1,0,0,0,0.08052361065840993,1,0,0,1,0
Cloudy,0.3870806205446405,0.6374834830235702,-0.6373406881877896,-0.6977945385078589,0,0,0,1,-0.26763414319577317,-1.0323470159592512,0,0,0,1,-0.709325818729816,0,0,1,1,0
Sunny,0.8217172633727458,-0.5475312101535647,0.03639506365064129,-0.45478674888707843,1,0,0,0,0.04719827008677152,0.9178897090902367,0,0,0,1,-0.5118634613827596,1,0,0,0,1
Sunny,1.1114750252581493,0.2253044593097841,-0.5410927236394423,-0.8366561325768763,1,0,0,0,0.2663216297314206,1.475100201961519,0,0,1,0,0.870373040046636,1,0,0,0,1
Sunny,3.501976560812729,0.5859611050593468,1.768858425520892,2.4265913280450326,1,0,0,0,0.0709856079792279,1.1964949555258777,0,0,1,0,-0.3144011040357031,0,1,0,0,1
Sunny,2.3429455132711148,1.9770653100933746,0.9026267445857666,2.669599117665813,0,0,0,1,0.1750901926379901,-0.1965312766523278,0,0,0,1,0.08052361065840993,0,1,0,0,1
Sunny,0.9665961443154476,-0.4444864542251182,-0.444844759091095,-1.114379320714911,1,0,0,0,0.3737844267985269,0.9178897090902367,1,0,0,0,0.27798596800546643,0,0,1,0,1
Sunny,1.1839144657295002,-1.4749340135095832,-1.4073244045745676,-0.9755177266458938,0,0,0,1,-0.10140262898259124,0.9178897090902367,1,0,0,0,-0.3144011040357031,0,1,0,0,1
Cloudy,-0.047556022283464866,0.5344387270951236,1.095122673682461,0.30895201849251736,0,0,1,0,-0.11903324412641361,-1.0323470159592512,0,1,0,0,0.08052361065840993,0,1,0,1,0
Sunny,0.3870806205446405,-0.13535218643977867,0.4213869218440303,-1.0796639221976567,1,0,0,0,-0.0639025904227139,-0.1965312766523278,0,0,1,0,-0.5118634613827596,1,0,0,0,1
Cloudy,-0.3373137841688684,-0.13535218643977867,-1.3110764400262203,-0.4895021474043328,0,0,0,1,0.17341108643381808,-0.75374176952361,0,1,0,0,-0.3144011040357031,0,1,0,1,0
Cloudy,-0.19243490322616663,0.32834921523823063,0.8063787800374194,0.20480582294075428,0,0,0,1,0.11884013479817572,-0.75374176952361,1,0,0,0,-0.3144011040357031,0,0,1,1,0
Cloudy,-0.5546321055829211,-0.4444864542251182,0.8063787800374194,0.3783828155270261,0,0,0,1,-0.015208510501680072,-1.3109522623948924,0,0,0,1,-0.5118634613827596,0,0,1,1,0
Sunny,0.024883418187886024,0.019214947452891096,-0.3485967945427477,-0.7672253355423676,1,0,0,0,-0.0048540222426095864,1.475100201961519,0,0,1,0,0.4754483253525229,0,0,1,0,1
Sunny,-0.5546321055829211,-0.7536207220104577,-1.0223325463811785,-0.5242175459215871,0,0,0,1,0.2293812932396038,0.36067921621895443,0,1,0,0,-0.709325818729816,0,1,0,0,1
Sunny,0.8941567038440967,-1.6810235253664763,-0.15610086544605323,-0.9755177266458938,0,0,0,1,0.21930665601456198,0.0820739697833133,0,1,0,0,0.870373040046636,0,0,1,0,1
Cloudy,-1.2065870698250791,0.5344387270951236,1.1913706382308085,-0.6630791399906045,0,0,0,1,-0.17416389783011332,-1.0323470159592512,0,0,0,1,-0.5118634613827596,1,0,0,1,0
Cloudy,-0.9168293079396755,0.019214947452891096,-0.15610086544605323,-0.5242175459215871,0,0,0,1,-0.02640255186283976,-1.0323470159592512,0,0,0,1,0.4754483253525229,0,1,0,1,0
Sunny,0.5319595014873423,-1.887113037223369,-0.6373406881877896,-0.8713715310941307,1,0,0,0,0.30466122139338714,1.1964949555258777,0,1,0,0,0.4754483253525229,0,1,0,0,1
Sunny,0.1697622991305878,0.17378208134556086,-0.2523488299944005,-0.5242175459215871,0,0,0,1,0.355873960620679,0.0820739697833133,1,0,0,0,1.0678353973936925,0,0,1,0,1
Sunny,2.850021596570571,2.4922890897356074,-1.0223325463811785,1.4198447710446567,1,0,0,0,-0.02164508428434594,1.7537054483971601,0,0,1,0,-0.709325818729816,1,0,0,0,1
Cloudy,0.024883418187886024,0.8435729948804631,0.5176348863923775,0.5519598081132978,0,0,0,1,-0.19823108675660156,-1.0323470159592512,0,1,0,0,-0.3144011040357031,0,0,1,1,0
Cloudy,-0.19243490322616663,0.5344387270951236,-0.3485967945427477,-0.28120975630080663,0,0,0,1,-0.21054453225387276,-1.0323470159592512,0,0,1,0,-0.709325818729816,0,0,1,1,0
Sunny,-0.4821926651115702,0.17378208134556086,0.7101308154890721,1.6628525606654372,0,1,0,0,-0.9563475379409669,0.36067921621895443,0,0,0,1,1.660222469434862,0,1,0,0,1
Sunny,0.5319595014873423,0.48291634913090037,-1.214828475477873,-1.114379320714911,1,0,0,0,0.36790755508392475,0.36067921621895443,0,1,0,0,0.27798596800546643,0,0,1,0,1
Sunny,0.5319595014873423,-0.49600883218934144,-0.5410927236394423,-0.6977945385078589,1,0,0,0,0.38749712746594467,0.0820739697833133,1,0,0,0,0.6729106826995794,0,0,1,0,1
Cloudy,-2.5829364387807456,-1.3203668796169135,-0.3485967945427477,1.3851293725274023,0,0,1,0,0.2282618891034859,1.1964949555258777,0,0,1,0,3.0424589708642573,1,0,0,1,0
Sunny,0.8941567038440967,-0.5475312101535647,-1.3110764400262203,-0.6977945385078589,0,0,0,1,0.0760229265917504,1.475100201961519,0,0,1,0,-0.3144011040357031,0,1,0,0,1
Sunny,-0.26487434369751756,-1.3203668796169135,0.32513895729568304,-0.4895021474043328,1,0,0,0,-0.07061901523940844,0.36067921621895443,1,0,0,0,0.08052361065840993,1,0,0,0,1
Cloudy,-0.5546321055829211,-0.0838298084755554,-0.15610086544605323,0.10065962738899123,0,0,0,1,-0.1456190923591631,-0.75374176952361,1,0,0,0,0.08052361065840993,0,0,1,1,0
Cloudy,-0.9892687484110264,-0.1868745644040019,-1.214828475477873,0.10065962738899123,0,0,0,1,-0.07257797247761234,-0.47513652308796894,0,0,1,0,-0.3144011040357031,0,0,1,1,0
Sunny,-0.3373137841688684,-0.1868745644040019,-0.829836617284484,-0.7672253355423676,0,0,0,1,0.1750901926379901,-0.1965312766523278,0,0,0,1,-0.11693874668864658,1,0,0,0,1
Sunny,-0.5546321055829211,-0.3929640762608949,-0.15610086544605323,1.1074061843893674,0,0,0,1,-5.780419662531639,2.310915941268442,0,0,1,0,0.6729106826995794,1,0,0,0,1
Sunny,2.7051427156278693,1.7709757982364815,1.6726104609725447,1.6975679591826915,1,0,0,0,0.3357246861705954,-0.1965312766523278,0,1,0,0,-1.6966376054650987,1,0,0,0,1
Sunny,0.7492778229013949,-1.011232611831574,0.4213869218440303,-0.7325099370251132,1,0,0,0,0.225463378763196,1.475100201961519,0,0,1,0,0.6729106826995794,1,0,0,0,1
Cloudy,-0.6995109865256228,-0.1868745644040019,-0.15610086544605323,-0.42007135036982407,0,0,0,1,-0.21754080810459597,-0.75374176952361,0,0,0,1,0.4754483253525229,0,0,1,1,0
Cloudy,-1.4239053912391317,-0.28991932033244844,1.1913706382308085,1.3851293725274023,0,0,0,1,3.4588622259334363,0.9178897090902367,0,1,0,0,3.43738368555837,0,1,0,1,0
Cloudy,0.024883418187886024,-0.3929640762608949,1.2876186027791556,-0.038201966680026185,0,0,0,1,0.1375901540781128,-1.0323470159592512,0,0,1,0,0.4754483253525229,0,1,0,1,0
Cloudy,-0.047556022283464866,-0.34144169829667165,-0.829836617284484,-0.07291736519728054,0,0,1,0,-0.26399607975339723,-1.0323470159592512,0,1,0,0,0.08052361065840993,1,0,0,1,0
Sunny,0.7492778229013949,-1.629501147402253,0.03639506365064129,-0.6283637414733502,1,0,0,0,0.11016475274328046,0.0820739697833133,0,0,0,1,-0.3144011040357031,0,1,0,0,1
Sunny,0.5319595014873423,-0.49600883218934144,-1.4073244045745676,-0.7325099370251132,1,0,0,0,0.388056829534002,1.475100201961519,0,0,1,0,-0.709325818729816,0,1,0,0,1
Cloudy,-0.9168293079396755,0.5859611050593468,-1.214828475477873,-0.5936483429560958,0,0,1,0,-0.2835856521354235,-1.3109522623948924,0,1,0,0,-0.709325818729816,0,1,0,1,0
Sunny,-0.3373137841688684,0.27682683727400736,-1.214828475477873,-0.9408023281286394,1,0,0,0,-0.010451042923189432,0.0820739697833133,1,0,0,0,0.08052361065840993,1,0,0,0,1
Cloudy,-0.5546321055829211,0.5859611050593468,-0.15610086544605323,0.5172444095960435,0,0,0,1,0.1568998754261104,-1.0323470159592512,1,0,0,0,-0.11693874668864658,0,1,0,1,0
Cloudy,0.3870806205446405,0.1222597033813376,-0.2523488299944005,-0.003486568162771831,0,0,1,0,-0.22789529636366646,-1.3109522623948924,1,0,0,0,-0.709325818729816,0,1,0,1,0
Cloudy,-2.0758603554812898,0.5859611050593468,0.13264302819898854,1.350413974010148,0,0,0,1,-4.9517807507719835,-1.0323470159592512,0,1,0,0,0.870373040046636,1,0,0,1,0
Cloudy,-1.1341476293537283,0.07073732541711435,-0.15610086544605323,0.1353750259062456,0,0,0,1,-0.293940140394494,-1.0323470159592512,0,0,1,0,-0.5118634613827596,0,1,0,1,0
Cloudy,-0.26487434369751756,0.4313939711666771,-1.1185805109295257,-0.21177895926629794,0,0,0,1,0.16725436368518087,-1.0323470159592512,0,0,0,1,-0.9067881760768726,0,0,1,1,0
Cloudy,-0.9168293079396755,0.6890058609877934,-1.214828475477873,-0.42007135036982407,0,0,0,1,-0.30149611831327455,-1.3109522623948924,0,0,0,1,0.6729106826995794,1,0,0,1,0
Sunny,-2.1482997959526404,-0.49600883218934144,-1.214828475477873,2.218298936941507,0,1,0,0,-5.279766162653885,-0.75374176952361,0,1,0,0,0.6729106826995794,1,0,0,0,1
Cloudy,-0.7719504269969738,-0.34144169829667165,0.2288909927473358,-0.07291736519728054,0,0,0,1,-0.17052583438773736,-0.47513652308796894,0,1,0,0,0.4754483253525229,0,0,1,1,0
Cloudy,-0.9168293079396755,0.5859611050593468,0.32513895729568304,0.5172444095960435,0,0,1,0,-0.007092830514842161,-1.3109522623948924,0,0,1,0,-0.11693874668864658,0,0,1,1,0
Cloudy,-0.8443898674683247,-0.23839694236822517,-0.6373406881877896,-0.4895021474043328,0,0,1,0,0.0821796493403876,-0.75374176952361,0,0,1,0,-0.3144011040357031,0,0,1,1,0
Cloudy,0.024883418187886024,0.1222597033813376,0.2288909927473358,-0.5242175459215871,0,0,0,1,0.1311535802954501,-0.75374176952361,0,0,1,0,0.27798596800546643,0,0,1,1,0
Cloudy,1.256353906200851,0.019214947452891096,1.2876186027791556,-0.28120975630080663,0,0,0,1,0.5873107657626024,0.9178897090902367,0,1,0,0,-2.4864870348533246,0,1,0,1,0
Cloudy,-0.3373137841688684,-0.0838298084755554,-0.7335886527361368,0.3436674170097717,0,0,1,0,-0.11763398895627024,-0.75374176952361,0,1,0,0,0.4754483253525229,1,0,0,1,0
Sunny,0.45952006101599135,-1.217322123688467,-1.4073244045745676,-0.5589329444388415,1,0,0,0,-0.10448099035690983,-0.1965312766523278,0,0,1,0,-0.9067881760768726,0,0,1,0,1
Cloudy,0.31464118007328956,0.4313939711666771,1.1913706382308085,-0.2464943577835523,0,0,0,1,-0.07341752557969837,-1.3109522623948924,0,0,1,0,-0.709325818729816,1,0,0,1,0
Sunny,0.6043989419586931,0.27682683727400736,-0.15610086544605323,-0.45478674888707843,0,0,0,1,0.22574322979722786,1.1964949555258777,0,0,0,1,0.6729106826995794,1,0,0,0,1
Cloudy,-0.11999546275481575,0.5344387270951236,0.32513895729568304,-0.14234816223178925,0,0,0,1,-0.349630496166251,-1.0323470159592512,0,1,0,0,-0.9067881760768726,1,0,0,1,0
Sunny,0.8941567038440967,0.019214947452891096,-1.1185805109295257,-0.6977945385078589,1,0,0,0,0.1708924271275568,0.9178897090902367,0,1,0,0,0.6729106826995794,1,0,0,0,1
Sunny,1.1839144657295002,-1.062754989795797,-0.6373406881877896,-0.45478674888707843,1,0,0,0,-0.007092830514842161,1.475100201961519,0,0,1,0,0.27798596800546643,1,0,0,0,1
Cloudy,-1.3514659507677809,2.5438114676998302,0.2288909927473358,2.600168320631304,0,0,0,1,-0.008771936719014205,0.9178897090902367,0,0,1,0,-2.0915623201592117,1,0,0,1,0
Cloudy,0.3870806205446405,0.9466177508089096,-0.444844759091095,0.3436674170097717,0,0,1,0,-0.29561924659866606,-1.0323470159592512,0,0,0,1,-0.5118634613827596,0,0,1,1,0
Cloudy,1.0390355847867985,2.1316324439860446,2.6350901064560173,2.1141527413897436,0,0,0,1,-0.3132498617424916,-1.0323470159592512,0,1,0,0,1.265297754740749,0,0,1,1,0
Sunny,0.676838382430044,0.27682683727400736,-1.1185805109295257,-0.801940734059622,0,0,0,1,0.33264632479628,0.9178897090902367,0,0,0,1,0.27798596800546643,1,0,0,0,1
Sunny,0.09732285865923691,-0.3929640762608949,0.4213869218440303,-0.8366561325768763,0,0,0,1,0.3281687082518148,-0.1965312766523278,1,0,0,0,0.27798596800546643,0,0,1,0,1
Cloudy,-0.26487434369751756,0.17378208134556086,-0.3485967945427477,0.3783828155270261,0,0,0,1,-0.021924935318374614,-0.47513652308796894,0,0,1,0,-0.9067881760768726,0,1,0,1,0
Sunny,-0.26487434369751756,-0.6505759660820112,-0.444844759091095,-0.45478674888707843,1,0,0,0,0.15354166301776312,1.1964949555258777,0,0,1,0,-0.5118634613827596,0,0,1,0,1
Sunny,0.8941567038440967,-0.3929640762608949,-0.3485967945427477,-0.7672253355423676,1,0,0,0,0.3737844267985269,0.6392844626545956,1,0,0,0,-0.709325818729816,1,0,0,0,1
Sunny,-0.9892687484110264,1.1011848847015793,0.2288909927473358,1.8017141547344544,1,0,0,0,0.3485978337359271,-0.1965312766523278,0,0,0,1,1.265297754740749,1,0,0,0,1
Sunny,0.8217172633727458,-1.9901577931518157,-1.214828475477873,-0.6977945385078589,1,0,0,0,0.06342963006044734,0.0820739697833133,0,0,1,0,-0.709325818729816,1,0,0,0,1
Cloudy,0.1697622991305878,0.4313939711666771,0.4213869218440303,-0.003486568162771831,0,0,1,0,-0.28106699282916225,-0.75374176952361,0,1,0,0,-0.11693874668864658,0,1,0,1,0
Sunny,2.1980666323284126,1.9255429321291515,0.7101308154890721,2.0794373428724895,1,0,0,0,0.21622829464024337,-1.5895575088305334,1,0,0,0,-0.5118634613827596,0,1,0,0,1
Sunny,0.31464118007328956,0.2253044593097841,-1.1185805109295257,-0.7672253355423676,0,0,0,1,0.17788870297828005,1.475100201961519,0,0,0,1,-0.11693874668864658,1,0,0,0,1
Cloudy,-0.5546321055829211,1.0496625067373562,-1.3110764400262203,1.558706365113674,0,0,0,1,-0.20802587294761152,0.36067921621895443,0,0,1,0,-0.3144011040357031,1,0,0,1,0
Cloudy,-0.3373137841688684,0.7920506169162399,1.095122673682461,0.06594422887173687,0,0,1,0,-0.051309293891414025,-0.75374176952361,0,1,0,0,-0.11693874668864658,0,0,1,1,0
Cloudy,-0.3373137841688684,0.5859611050593468,-0.15610086544605323,-0.2464943577835523,0,0,0,1,-0.061663782150484514,-0.47513652308796894,0,0,0,1,0.27798596800546643,1,0,0,1,0
Sunny,-2.2931786768953426,-1.4749340135095832,1.095122673682461,0.6908214021823152,0,0,0,1,-3.4319097849608706,1.475100201961519,0,0,0,1,1.265297754740749,1,0,0,0,1
Cloudy,-1.0617081888823774,0.6890058609877934,1.2876186027791556,-0.4895021474043328,0,0,0,1,-0.04263391183651559,-0.47513652308796894,0,1,0,0,-0.3144011040357031,1,0,0,1,0
Sunny,0.676838382430044,-1.835590659259146,0.03639506365064129,-0.906086929611385,0,0,0,1,0.018373613581789454,0.6392844626545956,1,0,0,0,-0.709325818729816,0,0,1,0,1
Cloudy,1.0390355847867985,2.440766711771384,2.8275860355527116,1.3156985754928936,0,0,1,0,-0.29142148108823274,-0.47513652308796894,0,0,0,1,-2.0915623201592117,0,1,0,1,0
Sunny,0.2422017396019387,-0.8566654779389041,-1.0223325463811785,-0.801940734059622,1,0,0,0,-0.04879063458515278,0.6392844626545956,0,1,0,0,-0.5118634613827596,1,0,0,0,1
Cloudy,-0.19243490322616663,0.37987159320245384,-0.15610086544605323,1.1421215829066218,0,1,0,0,0.876956585982541,0.36067921621895443,1,0,0,0,-0.9067881760768726,0,0,1,1,0
Sunny,-0.4097532246402193,-0.6505759660820112,0.32513895729568304,-0.6283637414733502,1,0,0,0,0.005220614982432225,-0.1965312766523278,0,0,0,1,-0.709325818729816,0,1,0,0,1
Cloudy,0.1697622991305878,0.9466177508089096,0.32513895729568304,-0.21177895926629794,0,0,1,0,-0.01968612704614522,-1.3109522623948924,0,0,1,0,-0.11693874668864658,0,0,1,1,0
Sunny,-0.3373137841688684,1.8224981762007049,2.1538502837142808,2.56545292211405,1,0,0,0,0.016974358411646084,0.9178897090902367,1,0,0,0,-1.6966376054650987,1,0,0,0,1
Sunny,0.31464118007328956,-1.5264563914738065,-0.6373406881877896,-1.114379320714911,1,0,0,0,0.33152692066015893,-0.1965312766523278,0,0,1,0,0.08052361065840993,0,0,1,0,1
Cloudy,-0.19243490322616663,0.6374834830235702,0.03639506365064129,0.20480582294075428,0,0,0,1,-0.35634692098294557,-1.3109522623948924,0,0,0,1,-0.11693874668864658,0,0,1,1,0
Sunny,0.5319595014873423,-0.599053588117788,0.5176348863923775,-0.8366561325768763,0,0,0,1,-0.10028322484647653,0.36067921621895443,0,0,1,0,0.870373040046636,0,0,1,0,1
Sunny,0.8217172633727458,0.17378208134556086,-0.5410927236394423,-1.0796639221976567,1,0,0,0,-0.044313018040690814,0.9178897090902367,0,0,1,0,0.870373040046636,0,0,1,0,1
Cloudy,-1.2065870698250791,-0.3929640762608949,1.4801145318758502,0.23952122145800864,0,0,1,0,-0.35774617615308896,-1.3109522623948924,0,0,0,1,0.08052361065840993,1,0,0,1,0
Cloudy,-0.627071546054272,0.7405282389520166,1.768858425520892,1.6628525606654372,0,0,1,0,0.011657188765094912,0.0820739697833133,0,0,0,1,-0.709325818729816,0,0,1,1,0
Sunny,-1.8585420340672372,0.37987159320245384,0.8063787800374194,0.274236619975263,0,0,1,0,3.0043841466704557,-1.0323470159592512,0,0,0,1,-0.5118634613827596,0,1,0,0,1
Cloudy,-0.19243490322616663,0.9981401287731329,-0.7335886527361368,0.3783828155270261,0,0,0,1,-0.35858572925517496,-1.3109522623948924,0,0,0,1,0.08052361065840993,0,0,1,1,0
Sunny,-0.26487434369751756,-1.5264563914738065,0.32513895729568304,-0.4895021474043328,1,0,0,0,0.09197443553139756,0.0820739697833133,0,0,0,1,0.4754483253525229,1,0,0,0,1
Sunny,1.1839144657295002,-0.6505759660820112,0.13264302819898854,-0.8713715310941307,1,0,0,0,0.10652668930090133,0.9178897090902367,0,0,0,1,-0.5118634613827596,1,0,0,0,1
Sunny,1.1839144657295002,-1.062754989795797,-1.1185805109295257,-1.0796639221976567,1,0,0,0,0.22154546428679137,-0.1965312766523278,1,0,0,0,1.0678353973936925,0,0,1,0,1
Cloudy,-1.1341476293537283,0.37987159320245384,0.32513895729568304,0.5519598081132978,0,0,0,1,-0.14002207167858324,-1.3109522623948924,1,0,0,0,-0.9067881760768726,0,0,1,1,0
Sunny,0.31464118007328956,0.5344387270951236,-1.214828475477873,-0.801940734059622,0,0,0,1,0.09589235000780218,0.6392844626545956,1,0,0,0,-0.11693874668864658,0,0,1,0,1
Sunny,0.5319595014873423,-0.7536207220104577,-0.9260845818328313,-0.801940734059622,0,0,0,1,0.25512758837026406,1.475100201961519,0,1,0,0,-0.709325818729816,1,0,0,0,1
Sunny,1.1839144657295002,-1.9386354151875924,-0.444844759091095,-0.6283637414733502,1,0,0,0,-0.04655182631292021,-0.1965312766523278,1,0,0,0,-0.11693874668864658,0,0,1,0,1
Sunny,0.676838382430044,-1.7840682812949227,-1.3110764400262203,-0.5589329444388415,1,0,0,0,0.21231038016383877,1.1964949555258777,1,0,0,0,0.6729106826995794,0,0,1,0,1
Sunny,-0.11999546275481575,-0.8051430999746809,-0.9260845818328313,-0.6283637414733502,1,0,0,0,0.2867507552155329,0.9178897090902367,0,1,0,0,-0.5118634613827596,1,0,0,0,1
Sunny,0.2422017396019387,0.27682683727400736,-0.444844759091095,-1.114379320714911,1,0,0,0,0.36398964060751693,0.6392844626545956,0,0,1,0,1.0678353973936925,0,1,0,0,1
Sunny,0.1697622991305878,-0.7536207220104577,-0.3485967945427477,-0.6630791399906045,1,0,0,0,-0.05214884699350005,-0.1965312766523278,0,0,1,0,0.27798596800546643,0,1,0,0,1
Sunny,0.3870806205446405,-1.887113037223369,-1.1185805109295257,-0.9408023281286394,1,0,0,0,0.21091112499369222,1.1964949555258777,0,0,1,0,0.4754483253525229,1,0,0,0,1
Cloudy,-1.2065870698250791,0.1222597033813376,-0.2523488299944005,0.3436674170097717,0,0,0,1,0.00885867842480817,-0.47513652308796894,1,0,0,0,-0.5118634613827596,1,0,0,1,0
Cloudy,-0.26487434369751756,0.7920506169162399,0.4213869218440303,0.274236619975263,0,0,0,1,-0.18004076954471865,-1.0323470159592512,1,0,0,0,0.4754483253525229,1,0,0,1,0
